adult,backdrop_path,budget,id,imdb_id,original_language,original_title,overview,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count,belongs_to_collection,collection_id,collection_name,genre_names,production_companies_ids,production_companies_number,production_companies_name,production_countries,spoken_languages,homepage
FALSE,/g3acAt4ROTOaSPHxHa1K2VjjitZ.jpg,7977342,397538,tt5727282,sv,Borg McEnroe,"The story of the world's greatest tennis icons – Björn Borg and his biggest rival, the young and talented John McEnroe – and their legendary duel during the 1980 Wimbledon tournament.",18.993372,/9jdg8VxleYb1DhPiEfHM7DzfvGw.jpg,2017-09-06,0,107,Released,Some stars shine forever,Borg McEnroe,FALSE,7.1,176,FALSE,,,Drama,125|235|2396|3179|6417|14804|66903|90733|93804,9,Danish Film Institute|Nordisk Film|Finnish Film Foundation|SVT|Film i Väst|Swedish Film Institute|Yellow Film & TV|Neon|SF Studios Production AB,DK|FI|SE,en|fr|de|es|sv,http://www.borgvsmcenroefilm.com/
FALSE,/vlPkJu9k27aiOE2pDuFco1F6luV.jpg,0,450322,tt6225520,en,The Man Who Invented Christmas,"After a series his books have been flops, Charles Dickens decides to write and self-publish 'A Christmas Carol'.",18.418107,/qRkzRue5rTzB6PESXBJCKqROOXC.jpg,2017-11-22,958032,104,Released,,The Man Who Invented Christmas,FALSE,5.9,110,FALSE,,,Drama|History,164|69686|3647|5122,4,Rhombus Media|Mazur / Kaplan Company|The Mob Film Company|Parallel Films,CA|IE|GB|US,en,
FALSE,/yvbXGWjg30sj7rohEZvSe90jSJC.jpg,30000000,396371,tt4209788,en,Molly's Game,"Molly Bloom, a young skier and former Olympic hopeful becomes a successful entrepreneur (and a target of an FBI investigation) when she establishes a high-stakes, international poker game.",18.212379,/in43bQ7k0ttr666IPP94IlbQbTR.jpg,2017-12-21,27452703,140,Released,Deal with her.,Molly's Game,FALSE,6.9,454,FALSE,,,Crime|Drama,1557|8147|47729|78996|84041,5,The Mark Gordon Company|Entertainment One|STX Entertainment|Huayi Brothers Pictures|Pascal Pictures,CN|US,en,http://mollysgame.movie/
FALSE,/kTrgxhRSj2sun89bDbnGCPBiey6.jpg,50000000,378236,tt4877122,en,The Emoji Movie,"Gene, a multi-expressional emoji, sets out on a journey to become a normal emoji.",18.147927,/f5pF4OYzh4wb1dYL2ARQNdqUsEZ.jpg,2017-07-23,216909830,86,Released,Not easy being meh,The Emoji Movie,FALSE,5.6,804,FALSE,,,Comedy|Family|Animation,5|2251,2,Columbia Pictures|Sony Pictures Animation,US,en,http://www.theemoji-movie.com/
FALSE,/pYU0fUk0G8cquQaQJQnKVz5mw95.jpg,35000000,290512,tt2226597,en,The Mountain Between Us,"Stranded after a tragic plane crash, two strangers must forge a connection to survive the extreme elements of a remote snow covered mountain. When they realize help is not coming, they embark on a perilous journey across the wilderness.",17.908629,/3XNfYTW4XGscI81nXMSWGsQ8cpu.jpg,2017-10-05,57607521,109,Released,What if your life depended on a stranger?,The Mountain Between Us,FALSE,6.5,604,FALSE,,,Romance|Adventure|Drama,7076|25,2,Chernin Entertainment|20th Century Fox,US,en,http://MountainBetweenUs.com
FALSE,/fYI8WX2DquAHMqwh5mOMxc6RU5j.jpg,5000000,416477,tt5462602,en,The Big Sick,"Pakistan-born comedian Kumail Nanjiani and grad student Emily Gardner fall in love but struggle as their cultures clash. When Emily contracts a mysterious illness, Kumail finds himself forced to face her feisty parents, his family's expectations, and his true feelings.",17.628139,/qquEFkFbQX1i8Bal260EgGCnZ0f.jpg,2017-06-23,54563394,120,Released,An awkward true story.,The Big Sick,FALSE,7.5,696,FALSE,,,Comedy|Drama|Romance,20580|7493|10105,3,Amazon Studios|FilmNation Entertainment|Apatow Productions,US,en|ur,http://thebigsickmovie.com
FALSE,/8wI0M7HDHhDsoxMCkcAVUx7O6DX.jpg,10000000,395991,tt3829920,en,Only the Brave,Members of the Granite Mountain Hotshots battle deadly wildfires to save an Arizona town.,17.465631,/lC7WdUNLOJI3sllaDGNdFy2GT8g.jpg,2017-09-22,0,133,Released,"It’s not what stands in front of you, it’s who stands beside you",Only the Brave,FALSE,6.5,236,FALSE,,,Drama,435|33681|51513,3,Di Bonaventura Pictures|Black Label Media|Conde Nast Entertainment,US,en,http://www.onlythebrave-movie.com
FALSE,/rW5gI8SEO1qYbXGwRANYrKtMiQB.jpg,22000000,413362,tt6000478,en,"Roman J. Israel, Esq.","Hard-nosed liberal lawyer Roman J. Israel has been fighting the good fight forever while others take the credit. When his partner – the firm’s frontman – has a heart attack, Israel suddenly takes on that role. He soon discovers some unsettling truths about the firm – truths that conflict with his values of helping the poor and dispossessed – and finds himself in an existential crisis that leads to extreme actions.",17.419626,/8e5IGlLrVjwrlDcRtzSQkXhJFWl.jpg,2017-11-10,11942780,129,Released,,"Roman J. Israel, Esq.",FALSE,5.8,189,FALSE,,,Crime|Drama,97247|10246|13240,3,Culture China - Image Nation Abu Dhabi Fund|Cross Creek Pictures|Bron Studios,US,en,
FALSE,/dFabKD0pGsOIBvqMsZRH6UVZmnx.jpg,0,420622,tt6133130,en,Professor Marston and the Wonder Women,"The unconventional life of Dr. William Marston, the Harvard psychologist and inventor who helped invent the modern lie detector test and created Wonder Woman in 1941.",17.405947,/uj4BIueaGjPUomL7g3bpal4b8yw.jpg,2017-10-13,0,108,Released,Ever wonder?,Professor Marston and the Wonder Women,FALSE,7.4,113,FALSE,,,Drama,81524|92611|21514,3,Topple Productions|Boxspring Entertainment|Opposite Field Pictures,US,en,
FALSE,/lDPwsiQzbacuoKNOxdkYx5YzuVG.jpg,50000000,387426,tt3967856,en,Okja,"A young girl named Mija risks everything to prevent a powerful, multi-national company from kidnapping her best friend - a massive animal named Okja.",17.298588,/pHlRr2MfjK77VIIAO7p0R4jhsJI.jpg,2017-06-28,0,122,Released,,Okja,FALSE,7.6,1305,FALSE,,,Adventure|Drama|Fantasy|Science Fiction,81024|81|62312,3,Kate Street Picture Company|Plan B Entertainment|Lewis Pictures,KR|US,en|ko|es,https://www.netflix.com/title/80091936
FALSE,/hnDmX7PwpnrNrAQvYQgYemkS9Fx.jpg,10000000,429191,tt5639354,es,Una mujer fantástica,A waitress and singer struggles to recover from the death of her boyfriend.,17.159098,/luHcKY1HqGWPmI5d18bgkCul3wk.jpg,2017-04-06,0,104,Released,My name is Marina Vidal. Do you have any problem with that?,A Fantastic Woman,FALSE,7.3,85,FALSE,,,Drama,1618|6735|24459,3,Komplizen Film|Participant Media|Fabula,CL|FR|ES|DE,en,
FALSE,/b6ZJZHUdMEFECvGiDpJjlfUWela.jpg,200000000,284054,tt1825683,en,Black Panther,"After the events of Captain America: Civil War, King T'Challa returns home to the reclusive, technologically advanced African nation of Wakanda to serve as his country's new leader. However, T'Challa soon finds that he is challenged for the throne from factions within his own country. When two foes conspire to destroy Wakanda, the hero known as Black Panther must team up with C.I.A. agent Everett K. Ross and members of the Dora Milaje, Wakandan special forces, to prevent Wakanda from being dragged into a world war.",346.671365,/uxzzxijgPIY7slzFvMotPv8wjKA.jpg,2018-02-13,950351601,140,Released,Long live the king,Black Panther,FALSE,7.4,2752,FALSE,,,Action|Adventure|Fantasy|Science Fiction,420,1,Marvel Studios,US,en|xh,https://marvel.com/movies/movie/224/black_panther
FALSE,/9ywA15OAiwjSTvg3cBs9B7kOCBF.jpg,55000000,337167,tt4477536,en,Fifty Shades Freed,"Believing they have left behind shadowy figures from their past, newlyweds Christian and Ana fully embrace an inextricable connection and shared life of luxury. But just as she steps into her role as Mrs. Grey and he relaxes into an unfamiliar stability, new threats could jeopardize their happy ending before it even begins.",271.907249,/jjPJ4s3DWZZvI4vw8Xfi4Vqa1Q8.jpg,2018-02-07,136906000,106,Released,Don't miss the climax,Fifty Shades Freed,FALSE,6.2,867,TRUE,344830,Fifty Shades Collection,Drama|Romance,33,1,Universal Pictures,US,ru,http://www.fiftyshadesmovie.com
FALSE,/sGzuQYSTwJvLBc2PnuSVLHhuFeh.jpg,69000000,401981,tt2873282,en,Red Sparrow,"Prima ballerina Dominika Egorova faces a bleak and uncertain future after she suffers an injury that ends her career. She soon turns to Sparrow School, a secret intelligence service that trains exceptional young people to use their minds and bodies as weapons. Egorova emerges as the most dangerous Sparrow after completing the sadistic training process. As she comes to terms with her new abilities, Dominika meets a CIA agent who tries to convince her that he is the only person she can trust.",139.839042,/vLCogyfQGxVLDC1gqUdNAIkc29L.jpg,2018-03-01,0,139,Released,Seduce. Deceive. Repeat.,Red Sparrow,FALSE,6.4,304,FALSE,,,Mystery|Thriller,99426|7076|8083,3,Soundtrack New York|Chernin Entertainment|Film Rites,US,en,https://www.foxmovies.com/movies/red-sparrow
FALSE,/bvbyidkMaBls1LTaIWYY6UmYTaL.jpg,62000000,336843,tt4500922,en,Maze Runner: The Death Cure,"Thomas leads his group of escaped Gladers on their final and most dangerous mission yet. To save their friends, they must break into the legendary Last City, a WCKD-controlled labyrinth that may turn out to be the deadliest maze of all. Anyone who makes it out alive will get answers to the questions the Gladers have been asking since they first arrived in the maze.",53.266793,/7GgZ6DGezkh3szFdvskH5XD4V0t.jpg,2018-01-17,259854591,142,Released,The end will be WCKD,Maze Runner: The Death Cure,FALSE,7.3,951,TRUE,295130,The Maze Runner Collection,Action|Mystery|Science Fiction|Thriller|Adventure|Fantasy,3672|12292|25,3,Gotham Group|Temple Hill Entertainment|20th Century Fox,US,en|de|es,http://mazerunnermovies.com
FALSE,/zqUaMojohr96itJYCE3W1NauTn7.jpg,103000000,407451,tt1620680,en,A Wrinkle in Time,"After the disappearance of her scientist father, three peculiar beings send Meg, her brother, and her friend to space in order to find him.",52.787733,/rSb6B7pwiZbW7In6juYEYjZ4Bsw.jpg,2018-03-08,0,109,Released,Be a warrior,A Wrinkle in Time,FALSE,4.8,48,FALSE,,,Adventure|Science Fiction|Family|Fantasy,51164|2,2,Whitaker Entertainment|Walt Disney Pictures,US,en,http://movies.disney.com/a-wrinkle-in-time
FALSE,/4QrbczSQGZQA7BG9xMhccQI7LHm.jpg,0,499772,tt7967834,tl,Meet Me In St. Gallen,"The story of Jesse and Celeste who meets at an unexpected time in their lives. They then realize their names are the same as the characters in the popular break-up romantic comedy, Celeste and Jesse Forever.",47.707017,/uGntNjUx6YAzbVy7RDgxWnWsdet.jpg,2018-02-07,0,,Post Production,,Meet Me In St. Gallen,FALSE,5.5,2,FALSE,,,Drama|Romance,8356|9158,2,Viva Films|Spring Films,PH,en|tl,
FALSE,/xdPqNygbUXAdLfilrOSnrWoRwZd.jpg,0,338970,tt1365519,en,Tomb Raider,"Lara Croft, the fiercely independent daughter of a missing adventurer, must push herself beyond her limits when she finds herself on the island where her father disappeared.",46.262677,/fpeX7q6878v3Oo6uoQvKzBzK7Ls.jpg,2018-03-14,0,118,Released,,Tomb Raider,FALSE,6.8,17,FALSE,,,Action|Adventure|Fantasy,10038|19105|3281|6194|21,5,Square Enix|Eidos Interactive|GK Films|Warner Bros.|Metro-Goldwyn-Mayer,US,en,http://www.tombraidermovie.com/
FALSE,/j3OjLcOpDsGF3j6f8Myyra5Bq62.jpg,500000000,299536,tt4154756,en,Avengers: Infinity War,"As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",45.941017,/yUfulggthk8W3ywF2H4jPHJyoJp.jpg,2018-04-25,0,156,Post Production,,Avengers: Infinity War,FALSE,0,0,TRUE,86311,The Avengers Collection,Adventure|Science Fiction|Fantasy|Action,2|420,2,Walt Disney Pictures|Marvel Studios,US,en,http://marvel.com/movies/movie/223/avengers_infinity_war_part_1
FALSE,/jknYekTVH1n7doNVj5wiCMKhx7u.jpg,37000000,445571,tt2704998,en,Game Night,"Max and Annie's weekly game night gets kicked up a notch when Max's brother Brooks arranges a murder mystery party -- complete with fake thugs and federal agents. So when Brooks gets kidnapped, it's all supposed to be part of the game. As the competitors set out to solve the case, they start to learn that neither the game nor Brooks are what they seem to be. The friends soon find themselves in over their heads as each twist leads to another unexpected turn over the course of one chaotic night.",40.056639,/1wS89vns6cseCn4UHSqj97xKEKW.jpg,2018-02-22,25910712,100,Released,This is not a game.,Game Night,FALSE,7.4,116,FALSE,,,Mystery|Comedy|Crime|Action,12|37361|1302,3,New Line Cinema|Aggregate Films|Davis Entertainment,US,en,http://www.gamenight-movie.com/
FALSE,/iG3wzWkLcnxnwzZHYT6iyd1UqJP.jpg,0,401478,tt3807900,en,Death Race 4: Beyond Anarchy,"Danny Trejo returns as the ruthless bookie, Goldberg, in the wildest, bloodiest, Death Race ever. After a failed attack on inmate and legendary driver, Frankenstein, Black Ops specialist Connor Gibson (McGowan) infiltrates a super-maximum federal prison with one goal - enter the immoral and illegal Death Race and take Frankenstein down. Connor enlists the help of Baltimore Bob (Glover) and Lists (Koehler), and unexpectedly falls in love with bartending beauty, Jane (Marzano). Connor will have to fight for more than his life in this brutal world of no guards, no rules, no track, and no fear.",34.263576,/h4CrVSJO8G2xRFgkxjPX8LCLzCk.jpg,2018-01-30,0,111,Released,,Death Race 4: Beyond Anarchy,FALSE,5.1,11,TRUE,86116,Death Race Collection,Action,2365|7188|17009,3,Capital Arts Entertainment|UFO International Productions|Universal 1440 Entertainment,US,en,
FALSE,/2cnUCcNmmj79hGmimvWlUo5P2K8.jpg,10000000,384521,tt2548396,en,The Cloverfield Paradox,"Orbiting above a planet on the brink of war, scientists test a device to solve an energy crisis and end up face-to-face with a dark alternate reality.",34.11841,/gfxPTyeG9HescyS3EAcMM0VxNg6.jpg,2018-02-04,0,102,Released,The future unleashed every thing,The Cloverfield Paradox,FALSE,5.7,733,FALSE,,,Mystery|Thriller|Horror|Science Fiction,4|11461,2,Paramount|Bad Robot,US,en,https://www.netflix.com/title/80134431
FALSE,/g1ovo0YhL9FcZmgoW4Fx6F4x1e6.jpg,0,395990,tt1137450,en,Death Wish,A mild-mannered father is transformed into a killing machine after his family is torn apart by a violent act.,33.329479,/zRpOwIlOXZZVWgDernbPbdHU5cl.jpg,2018-03-02,0,108,Released,,Death Wish,FALSE,5,60,FALSE,,,Action|Crime|Drama|Thriller,4|21,2,Paramount|Metro-Goldwyn-Mayer,US,en,https://www.deathwish.movie/
FALSE,/pDqMSe6PoPPjFlijBWuPUb8sJCb.jpg,0,199928,tt2011311,en,The Outsider,"It’s an epic story set in post-World War II Japan, chronicling the life of a former American G.I. who becomes part of the Japanese yakuza.",32.320385,/m2riQcEzjVrkP8wKHDXwC5EQpHQ.jpg,2018-03-09,0,120,Released,,The Outsider,FALSE,6.8,28,FALSE,,,Crime|Drama|Mystery,22842|4700,2,Waypoint Entertainment|Linson Entertainment,US,en|ja,
FALSE,/grtXtaUByhB3mIJ8IiP8umygpnh.jpg,0,320288,tt6565702,en,X-Men: Dark Phoenix,"Gathered together by Professor Charles Xavier to protect a world that fears and hates them, the X-Men had fought many battles, been on adventures that spanned galaxies, grappled enemies of limitless might, but none of this could prepare them for the most shocking struggle they would ever face. One of their own members, Jean Grey, has gained power beyond all comprehension, and that power has corrupted her absolutely! Now, they must decide if the life of the woman they cherish is worth the existence of the entire universe!",30.223946,/6qmsupE0opYPIaBGe7T5D2FBzLs.jpg,2018-10-31,0,,In Production,,X-Men: Dark Phoenix,FALSE,0,0,FALSE,,,Action|Science Fiction,78091|7505|431|25,4,Kinberg Genre|Marvel Entertainment|Donners' Company|20th Century Fox,US,en,
FALSE,/9jbCnVw5d4OdBhsrYIMwOcxaKQa.jpg,55000000,300668,tt2798920,en,Annihilation,"A biologist signs up for a dangerous, secret expedition into a mysterious zone where the laws of nature don't apply.",29.232087,/d3qcpfNwbAMCNqWDHzPQsUYiUgS.jpg,2018-02-22,13258603,115,Released,Fear what's inside.,Annihilation,FALSE,6,142,FALSE,,,Mystery|Adventure|Science Fiction|Thriller|Horror,284|4|258|82819,4,DNA Films|Paramount|Scott Rudin Productions|Skydance Media,GB|US,en,http://annihilationmovie.com
FALSE,/tHTmBF6nhRYmfBR3yRrmrCLy3Oi.jpg,0,401371,tt1464763,en,Mute,A mute man with a violent past is forced to take on the teeming underworld of a near-future Berlin as he searches for his missing girlfriend.,26.245076,/ihGg1xndLl3MW34Km332pNkyLH7.jpg,2018-02-23,0,126,Released,He doesn’t need words.,Mute,FALSE,5.7,168,FALSE,,,Mystery|Science Fiction|Thriller,59811|264|3316,3,Netflix|Studio Babelsberg|Liberty Films UK,DE|GB,en|de,https://www.netflix.com/title/80119233
FALSE,/auSRjQyVLw212IjATAbO3KOyxZg.jpg,10000000,406563,tt5726086,en,Insidious: The Last Key,"Parapsychologist Elise Rainier and her team travel to Five Keys, N.M., to investigate a man's claim of a haunting. Terror soon strikes when Rainier realizes that the house he lives in was her family's old home.",25.471556,/nb9fc9INMg8kQ8L7sE7XTNsZnUX.jpg,2018-01-03,165242521,118,Released,Fear comes home.,Insidious: The Last Key,FALSE,6.1,393,TRUE,228446,Insidious Collection,Mystery|Horror|Thriller,11341|3172|5|8147|34034,5,Stage 6 Films|Blumhouse Productions|Columbia Pictures|Entertainment One|LStar Capital,US,en,http://www.insidiousmovie.com/
FALSE,/6yoLAbC4wnriSswgz6RCShOYKNg.jpg,0,505579,tt2237324,en,Bent,"On his latest private investigation, a shamed former cop connects a murder case to a government conspiracy involving rogue agents from a top spy agency.",24.367363,/rIbsFDeUKowkymuqUXj9ggK1gOH.jpg,2018-03-09,0,,Released,,Bent,FALSE,5,4,FALSE,,,Thriller|Crime,,0,,,,
